what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098348937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098360986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098362276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098381087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098479836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098531742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098636715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098652610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098660103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098672760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098674743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098686401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098696499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098754813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098760773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098767053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337098767078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098768240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098791870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337098798411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098812760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098816347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337098816370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098817351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098834421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098836951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098838299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098839840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337098911952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337098918856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337099006160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099008231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099013176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099015256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099018648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337099018669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099019280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099037114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099066117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099078345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099085405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099094208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099096389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099141267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099190970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099203384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337099210076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099213596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099216878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337099216896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099217835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099221737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337099233439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099235442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099239155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337099239172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099239977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099268298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099275456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099277505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337099296563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099298648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099302245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337099302266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099303429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099326027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099361014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099439087
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099558131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099558338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099584587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099720062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099732253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099750396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099756145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099757259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099808078
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1337099858253
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1337099858426
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337099859633
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337099860190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099868217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099871579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337099871601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099872354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337099891163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100016004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100016791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100118323
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100125348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100203063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100209747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100227208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100229010
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100246823
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100251254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337100321046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100332810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100356720
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337100364384
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1337100370399
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1337100370407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100372267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100373521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100392812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100400789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100410494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100419139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100443473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100445739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100447455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100448083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100449787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100451684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100478349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100542615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100549957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100568680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100570464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100579324
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337100582073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100582915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100628268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100632202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100633281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100634149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100637313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100733873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100790788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100791321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100792589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100802180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337100804106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100805429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100806577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100854060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100866358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100917734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337100953972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100973262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100975799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100978155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100979759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337100995645
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337100995705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100997305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101002465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101023810
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337101023872
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337101026216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337101279201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337101279739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101280957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101291102
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337101291166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101293118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101323250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101324579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337101364619
